ID,Size,Predicted,Actual
750,11,0.018427,NO
751,1,0.001322,NO
752,5,0.010773,NO
753,5,0.018427,NO
754,5,0.018427,NO
755,2,0.014965,NO
756,2,0.014965,NO
757,1,0.001322,NO
758,4,0.014965,NO
759,1,0.001322,NO
760,0,0.001322,NO
761,0,0.001322,NO
762,1,0.001322,NO
763,1,0.001322,NO
764,1,0.001322,NO
765,1,0.001322,NO
766,1,0.001322,NO
767,1,0.001322,NO
768,5,0.026204,NO
769,21,0.046861,NO
770,8,0.008246,NO
771,9,0.008246,NO
772,22,0.055562,YES
773,17,0.018427,NO
774,8,0.014965,NO
775,13,0.018427,NO
776,4,0.014965,NO
777,1,0.001322,NO
778,1,0.001322,NO
779,0,0.001322,NO
780,1,0.001322,NO
781,4,0.014965,NO
782,1,0.001322,NO
783,1,0.001322,NO
784,33,0.184704,NO
785,5,0.014965,NO
786,0,0.001322,NO
787,0,0.001322,NO
788,0,0.001322,NO
789,1,0.001322,NO
790,7,0.069384,NO
791,1,0.000000,NO
792,30,0.292736,NO
793,8,0.020576,NO
794,5,0.026204,NO
795,10,0.069384,NO
796,6,0.069384,NO
797,4,0.014965,NO
798,5,0.069384,NO
799,0,0.001322,NO
800,1,0.001322,NO
801,1,0.010621,NO
802,4,0.014965,NO
803,7,0.000000,NO
804,6,0.021194,NO
805,4,0.018427,NO
806,0,0.001322,NO
807,6,0.014965,NO
808,1,0.001322,NO
809,1,0.001322,NO
810,3,0.014965,NO
811,1,0.001322,NO
812,1,0.001322,NO
813,3,0.014965,NO
814,1,0.001322,NO
815,1,0.001322,NO
816,1,0.001322,NO
817,1,0.001322,NO
818,1,0.001322,NO
819,1,0.001322,NO
820,1,0.001322,NO
821,32,0.091667,NO
822,41,0.000000,NO
823,1,0.001322,NO
824,1,0.001322,NO
825,1,0.001322,NO
826,6,0.014965,NO
827,1,0.002597,NO
828,1,0.001322,NO
829,1,0.002597,NO
830,1,0.002597,NO
831,16,0.018427,NO
832,31,0.056431,NO
833,1,0.001322,NO
834,1,0.001322,NO
835,1,0.001322,NO
836,1,0.001322,NO
837,11,0.046422,NO
838,1,0.001322,NO
839,1,0.001322,NO
840,1,0.001322,NO
841,16,0.020576,NO
842,2,0.014965,NO
843,2,0.001322,NO
844,3,0.014965,NO
845,3,0.014965,NO
846,1,0.001322,NO
847,1,0.001322,NO
848,1,0.001322,NO
849,1,0.001322,NO
850,1,0.001322,NO
851,1,0.001322,NO
852,1,0.001322,NO
853,1,0.001322,NO
854,1,0.001322,NO
855,1,0.001322,NO
856,1,0.001322,NO
857,1,0.004152,NO
858,1,0.004152,NO
859,1,0.001322,NO
860,1,0.001322,NO
861,2,0.001322,NO
862,0,0.001322,NO
863,1,0.001322,NO
864,16,0.068360,NO
865,9,0.062759,NO
866,10,0.075937,NO
867,10,0.062759,NO
868,5,0.026204,NO
869,5,0.001322,NO
870,1,0.001322,NO
871,28,0.076588,YES
872,17,0.042347,NO
873,23,0.873909,NO
874,27,0.000000,NO
875,39,0.020000,NO
876,9,0.055814,NO
877,5,0.014965,NO
878,5,0.014965,NO
879,12,0.014965,NO
880,5,0.014965,NO
881,3,0.010621,NO
882,37,0.000000,NO
883,1,0.001322,NO
884,1,0.002597,NO
885,1,0.001322,NO
886,3,0.014965,NO
887,20,0.020576,NO
888,0,0.001322,NO
889,0,0.001322,NO
890,1,0.001322,NO
891,1,0.001322,NO
892,6,0.001322,NO
893,1,0.001322,NO
894,12,0.014965,NO
895,5,0.014965,NO
896,3,0.010621,NO
897,41,0.000000,NO
898,4,0.026204,NO
899,1,0.001322,NO
900,1,0.004152,NO
901,1,0.001322,NO
902,1,0.001322,NO
903,1,0.001322,NO
904,1,0.001322,NO
905,1,0.001322,NO
906,1,0.001322,NO
907,2,0.001322,NO
908,2,0.001322,NO
909,1,0.001322,NO
910,1,0.001322,NO
911,1,0.001322,NO
912,2,0.001322,NO
913,1,0.001322,NO
914,1,0.001322,NO
915,1,0.001322,NO
916,1,0.001322,NO
917,1,0.002597,NO
918,1,0.001322,NO
919,1,0.001322,NO
920,1,0.001322,NO
921,3,0.014965,NO
922,5,0.008246,NO
923,1,0.001322,NO
924,3,0.014965,NO
925,2,0.001322,NO
926,2,0.014965,NO
927,1,0.001322,NO
928,1,0.010621,NO
929,4,0.001322,NO
930,1,0.001322,NO
931,2,0.008246,NO
932,1,0.001322,NO
933,2,0.002597,NO
934,5,0.008246,NO
935,4,0.014965,NO
936,1,0.001322,NO
937,3,0.001322,NO
938,15,0.014965,NO
939,3,0.001322,NO
940,4,0.001322,NO
941,1,0.001322,NO
942,4,0.014965,NO
943,1,0.001322,NO
944,1,0.001322,NO
945,1,0.001322,NO
946,1,0.001322,NO
947,1,0.001322,NO
948,1,0.001322,NO
949,3,0.014965,NO
950,0,0.001322,NO
951,9,0.018427,NO
952,0,0.001322,NO
953,2,0.014965,NO
954,0,0.001322,NO
955,0,0.001322,NO
956,1,0.002597,NO
957,2,0.008246,NO
958,1,0.001322,NO
959,0,0.002597,NO
960,0,0.001322,NO
961,0,0.001322,NO
962,0,0.001322,NO
963,0,0.001322,NO
964,0,0.001322,NO
965,3,0.014965,NO
966,1,0.001322,NO
967,1,0.001322,NO
968,1,0.001322,NO
969,3,0.001322,NO
970,6,0.014965,NO
971,1,0.001322,NO
972,4,0.001322,NO
973,1,0.001322,NO
974,1,0.001322,NO
975,1,0.001322,NO
976,0,0.001322,NO
977,3,0.001322,NO
978,1,0.001322,NO
979,7,0.014965,NO
980,9,0.018427,NO
981,8,0.010773,NO
982,2,0.014965,NO
983,3,0.014965,NO
984,1,0.001322,NO
985,2,0.008246,NO
986,1,0.001322,NO
987,1,0.001322,NO
988,4,0.001322,NO
989,1,0.001322,NO
990,1,0.001322,NO
991,1,0.001322,NO
992,1,0.001322,NO
993,1,0.001322,NO
994,1,0.001322,NO
995,1,0.001322,NO
996,1,0.001322,NO
997,1,0.001322,NO
998,1,0.001322,NO
999,1,0.001322,NO
1000,1,0.001322,NO
1001,2,0.001322,NO
1002,1,0.001322,NO
1003,1,0.001322,NO
1004,1,0.001322,NO
1005,5,0.014965,NO
1006,1,0.001322,NO
1007,1,0.001322,NO
1008,23,0.149605,NO
1009,10,0.056431,NO
1010,1,0.001322,NO
1011,1,0.001322,NO
1012,18,0.010773,NO
1013,9,0.014965,NO
1014,3,0.001322,NO
1015,0,0.001322,NO
1016,1,0.001322,NO
1017,4,0.001322,NO
1018,3,0.001322,NO
1019,8,0.026204,NO
1020,3,0.001322,NO
1021,4,0.001322,NO
1022,1,0.001322,NO
1023,1,0.001322,NO
