Release,LOC,#Parameters,#Authors,#Revisions,StmtAdded,StmtDeleted,MaxChurn,AvgChurn,#Branches,NestingDepth,NFix,NSmells,Buggy
1,18,5,1,1,18,0,18,18,6,4,0,0,no
1,23,5,1,1,23,0,23,23,7,4,0,0,no
1,18,6,1,1,18,0,18,18,7,4,0,0,no
1,14,5,1,1,14,0,14,14,6,4,0,0,no
1,19,5,1,1,19,0,19,19,5,4,0,0,no
1,14,7,1,1,14,0,14,14,6,4,0,0,no
1,16,5,1,1,16,0,16,16,7,4,0,0,no
1,8,1,1,1,8,0,8,8,4,3,0,0,no
1,24,2,1,1,24,0,24,24,7,4,0,0,no
1,21,0,1,1,21,0,21,21,8,3,0,0,no
1,16,1,1,1,16,0,16,16,7,5,0,0,no
1,17,3,1,1,17,0,17,17,5,4,0,0,no
1,25,4,1,1,25,0,25,25,9,5,0,0,no
1,53,1,1,1,53,0,53,53,27,1,0,0,no
1,7,1,1,1,7,0,7,7,1,2,0,0,no
1,7,1,1,1,7,0,7,7,5,3,0,0,no
1,16,11,1,1,16,0,16,16,10,1,0,0,no
1,6,2,1,1,6,0,6,6,3,3,0,0,no
1,13,6,1,1,13,0,13,13,6,4,0,0,no
1,7,2,1,1,7,0,7,7,2,2,0,0,no
1,24,1,1,1,24,0,24,24,8,2,0,0,no
1,3,11,1,1,3,0,3,3,2,1,0,0,no
1,4,6,1,1,4,0,4,4,3,2,0,0,no
1,9,1,1,1,9,0,9,9,2,2,0,0,no
1,4,6,1,1,4,0,4,4,3,2,0,0,no
1,21,1,1,1,21,0,21,21,8,5,0,0,no
1,12,2,1,1,12,0,12,12,9,4,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,6,1,1,1,6,0,6,6,2,1,0,0,no
1,8,0,1,1,8,0,8,8,2,2,0,0,no
1,30,0,1,1,30,0,30,30,12,4,0,0,no
1,23,0,1,1,23,0,23,23,8,2,0,0,no
1,5,1,1,1,4,0,4,4,2,1,0,0,no
1,1,0,1,1,5,0,5,5,0,0,0,0,no
1,7,0,1,1,1,0,1,1,2,2,0,0,no
1,43,3,1,1,1,0,1,1,13,4,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
